family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T2_container_insertion,fireflow_g070,fireflow_g070,9,9,9,9,0.2787677480114831,0.020944843689600628,0.21147862159543568,0.2480898979637358,0.2810278269979689,0.023946904473834567,0.900830070177714,0.827972455157174,0.9528232150607638,0.2362856152984831,0.1265130697025193,0.10636472660634252,0.05442330530948109,0.0627147758172618,0.04877370885676808,0.04801275601817502,0.8195051127267993,0.8598825799094306,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,fireflow_g085,fireflow_g085,9,9,9,9,0.28106049365467495,0.02421527107556661,0.21907327406936222,0.25154706835746765,0.2830135193136003,0.02609971496793959,0.8889131546020508,0.8107170661290487,0.9590048922432793,0.2541556871599621,0.13153032296233708,0.10992054227325651,0.059200916439294815,0.07045154811607467,0.05332512946592437,0.052398511519034706,0.8031892389685336,0.8467750218179491,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,fireflow_g100,fireflow_g100,9,9,9,9,0.28378305666976505,0.0219549470477634,0.202699214220047,0.2504439304272334,0.2857114093171226,0.024375193648868136,0.8949599067370096,0.8045445813073052,0.9393422736061944,0.2835845831367705,0.1580825936463144,0.132740235577027,0.06445710154043303,0.07555808251102765,0.05785456858575344,0.05714046644667784,0.7795528814494256,0.8245927757687039,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,fireflow_g115,fireflow_g115,9,9,9,9,0.2860462963581085,0.023742450608147517,0.20117554151349598,0.2527923948234982,0.2879686521159278,0.02603724930021498,0.8929932249916924,0.8033551043934293,0.9294446044498019,0.2981301016277737,0.16077124575773874,0.13543287706043985,0.06804715014166302,0.0804796823196941,0.05953137990501192,0.058525105524394244,0.7679847046056948,0.8231558733516269,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,flowedit_flux_g070,flowedit_flux_g070,9,9,9,9,0.2611231207847595,-0.0033339858055114746,0.18041049440701803,0.22951405412620968,0.263493816057841,-0.0008566114637586805,0.9650464587741427,0.9394042094548544,0.9900763498412238,0.11496556219127443,0.05650718965464168,0.0533761762910419,0.042977571280466184,0.05393984396424559,0.03635980809728304,0.03585349892576536,0.9146478395961244,0.945020960436927,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,flowedit_flux_g085,flowedit_flux_g085,9,9,9,9,0.26201990412341225,-0.001777281363805135,0.1695422107974688,0.23157089783085716,0.26366174552175736,-0.0002615501483281453,0.9549894862704806,0.9277494218614366,0.9865618149439493,0.1455274439520306,0.07423527083463138,0.07038845018380219,0.05206143338647154,0.06310035660862923,0.04534611623320314,0.04500817362633017,0.8915340866067463,0.9237879514694214,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,flowedit_flux_g100,flowedit_flux_g100,9,9,9,9,0.2738538881142934,0.017378118303087022,0.20674464686049354,0.2355227784978019,0.2743663688500722,0.018662436140908137,0.9223085112041898,0.8827177219920688,0.9740718139542474,0.22400935739278793,0.11023106674353282,0.10319180621041192,0.06645472306344244,0.08213846799400118,0.05647735339072016,0.05594578592313661,0.8407721448276515,0.8918600479761759,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,flowedit_flux_g115,flowedit_flux_g115,9,9,9,9,0.2660522295369042,0.00258972081873152,0.15807455115848118,0.23380575742986467,0.26619328061739606,0.003683081931538052,0.9331060714191861,0.904830171002282,0.9813753167788187,0.19335486243168512,0.10126335670550664,0.09560916076103847,0.06264942015210788,0.07629393372270796,0.055145617574453354,0.0547045444448789,0.8570933797691643,0.8933653699027168,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,flowedit_sd3_g070,flowedit_sd3_g070,9,9,9,9,0.2750853697458903,0.027854950891600713,0.2569829291767544,0.23953095244036782,0.27569978766971165,0.029095465938250225,0.9177547097206116,0.8593926429748535,0.9799723029136658,0.1458715018298891,0.056602001604106694,0.05163180434869395,0.040887309031354055,0.05564210356937514,0.029553376862572298,0.028976509140597448,0.8920601401453381,0.9298779235945808,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,flowedit_sd3_g085,flowedit_sd3_g085,9,9,9,9,0.2755854063563877,0.031528363625208534,0.24747298657894135,0.23983869949976602,0.27508337795734406,0.03210014601548513,0.9019447631306119,0.8396547900305854,0.9767951634195116,0.18330322951078415,0.07460994625257121,0.06824405801792939,0.04877591733303335,0.06599587947130203,0.03567177077962293,0.034979649922913976,0.8690566212298871,0.9169278409745958,0.4407729042900933,0.4788501527574327,0.5211498472425673
